parent_id,child_id,link_type,evidence
menu:produzione > Produzione film protettivi con pianificazione > Imballaggio e spedizione > Preparazione bancali con packing list,form:pfp_packing,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Pianificazione della produzione,form:pfp_pianif_spalma,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per il taglio,form:pfp_prelievo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per la ribobinatura,form:pfp_prelievo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Prelievo materiali per la spalmatura,form:pfp_prelievo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Programmi di produzione,form:pfp_programmazione,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Programmi ribobinatura e taglio da ordini,form:pfp_ordtoprod,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,form:std_statqtaper,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con pianificazione > Statistiche di produzione > Tracciabilità articoli di produzione,form:prod_tracking,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Avanzamento spalmatura,form:prd_avanzaspalmatura,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Avanzamento taglio,form:prd_taglio,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Avanzamenti produzione > Controllo avanzamento produzione,form:prd_statoordini,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione dei fabbisogni > Riprogrammazione scadenze di consegna e dettagli,form:menu_riprog_orf,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato > Annullo packing list,form:prd_packinglist_annu,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato > Generazione ddt tramite packing list,form:prd_pcktoddt,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato > Imballaggio bancali,form:prd_imballaggio,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni con imballaggio automatizzato > Preparazione bancali con packing list,form:prd_packing,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni manuale > Annullo packing list,form:prd_packinglist_annu,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni manuale > Generazione ddt tramite packing list,form:prd_pcktoddt,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Gestione spedizioni manuale > Gestione dettagliata packing list,form:prd_packinglist,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Associazione bobine madri alla produzione,form:prd_associa_bobine,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Gestione consumo adesivi,form:prd_consade,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Gestione dei turni di lavoro,form:prd_turni,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Modifica / ripristina stato sequenze programmate,form:prd_staseq_modi,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Preparazione materie prime per spalmatura,form:prd_preparaspalmatura,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Preparazione ricette macchina per spalmatrice,form:prd_ricemac,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Stampa commesse produttive per spalmatura,form:prd_comlav,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per spalmatura > Stampa dettagliata turni di lavoro,form:prd_turni_sta,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Annullo programma di taglio,form:prd_prgtaglio_annu,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Generazione programma di taglio,form:prd_prepara_taglio,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Gestione barre scorta e ribobinatura > Aggiungi nuova barra scorta alla produzione,form:prd_aggbarrescorta,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Gestione barre scorta e ribobinatura > Attribuzione barre scorta ad ordine,form:prd_attribuzione_barre,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Gestione barre scorta e ribobinatura > Formattazione in lunghezza barre scorta,form:prd_barre_daribo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Gestione barre scorta e ribobinatura > Ribobinatura,form:prd_ribobinatura,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Situazione barre tagliate già programmate,form:prd_stato_prgtaglio,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Preparazione risorse produttive per taglio > Verifica non conformità da spalmatura,form:prd_statobarre,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Programmazione della produzione > Programmazione tappeto produttivo,form:prd_tappeto,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Programmazione della produzione > Riprogrammazione date di produzione,form:prd_riprog_tappeto,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Scarichi materie prime > Scarico jumbi dopo spalmatura,form:prd_scaricamp,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Statistiche di produzione > Statistiche di produzione su file excel,form:prd_statistica,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Statistiche di produzione > Tracciabilità,form:prd_tracciabilita,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Utilità > Chiusura forzata programma di produzione,form:prd_chiusura_prod_spa,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Utilità > Modifica bancale di appartenenza rotoli,form:prd_idbanc_modi,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Utilità > Ristampe etichette di produzione,form:prd_ristampa_etichette,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione film protettivi con tappeto prod. > Utilità > Sblocco barre e rotoli prodotti,form:prd_sblocca_prenot_ord,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Avanzamenti produzione > Avanzamento produzione levigatura,form:ppt_avanza_leviga,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Avanzamenti produzione > Avanzamento produzione nobilitatura,form:ppt_avanza_nobilita,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Avanzamenti produzione > Avanzamento produzione pressatura,form:ppt_avanza_pressa,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Gestione spedizioni > Annullo packing list,form:ppt_packing_da_ord_annu,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Gestione spedizioni > Creazione ddt da packing list,form:ppt_pck_da_ord_toddt,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Gestione spedizioni > Packing list,form:ppt_packing_da_ordini,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Gestione spedizioni > Statistica packing list,form:ppt_pck_da_ord_stat,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Programmazione della produzione,form:ppt_programmazione,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Statistiche di produzione > Statistica su consumo carte impregnate per periodo,prg:consumo_carte_impregnate,CALLS_PRG,tbl_menu
menu:produzione > Produzione pannelli truciolari > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,form:std_statqtaper,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Stato avanzamento ordini con la produzione,form:ppt_stato_ordini,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Utilità > Generazione automatica di.ba. pannelli nobilitati,form:ppt_crea_diba_nobilitato,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Utilità > Riciclo da scarti di produzione pannelli,form:ppt_ricicla_scarti,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Utilità > Scarto massivo pannelli grezzi da levigare,form:ppt_scarto_grezzo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione pannelli truciolari > Utilità > Trasformaz. automatica pannelli di 1° in 2°scelta,form:ppt_trasforma_1_in_2,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Abilitazione ordini per log produzione,form:std_abilita_prod,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Annullo packing list,form:std_packing_da_ord_annu,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Avanzamento produzione,form:std_avanza,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Creazione DDT da packing list,form:std_pck_da_ord_toddt,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Gestione packing list da ordini clienti,form:std_packing_da_ordini,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Pianificazione acquisti,form:std_pianificaz_orfgen,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Pianificazione della produzione,form:std_pianificazione,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Programmazione acquisti per gruppi di prodotti,form:std_giacxprod,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Programmazione acquisti per singolo prodotto,form:std_giacxprod_singolo,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Programmazione della produzione,form:std_programmazione,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Statistiche di produzione > Importazione file da schiumatrice,form:std_import_dati_schiumatrice,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Statistiche di produzione > Statistica dati schiumatrice,form:std_statistica_dati_schiumatrice,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Statistiche di produzione > Statistica log produzione,form:std_logprd_stat,MENU_TO_FORM,tbl_menu
menu:produzione > Produzione standard > Statistiche di produzione > Statistica sulle quantità prodotte per periodo,form:std_statqtaper,MENU_TO_FORM,tbl_menu
menu:produzione > Scambio dati macchinari Industry 4.0,form:submenu,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Estrazione dati per altri sistemi > Estrazione dati per fogli excell,form:menu_ricexcel,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Portafoglio ordini,form:menu_portaford,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Scheda clienti > Creazione archivio scheda clienti,form:menu_creasche,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Scheda clienti > Sblocco stampa scheda clienti,form:menu_sblosch,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Scheda clienti > Stampa scheda clienti da archivio,form:menu_scheda,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Scheda clienti > Venduto con confronto anno precedente,form:menu_scheclin,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistica sugli acquisti (doc. carico fornitori),form:menu_statbfo,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche anagrafica > Elenco clienti con c.pagamento ri.ba.,form:menu_cliriba,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Analisi fatturato su più anni,form:menu_fatriep_anno,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Controllo del guadagno,form:menu_guadagno,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato clienti,form:menu_fattucli,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato mensile agenti,form:menu_mesage,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato mensile clienti,form:menu_mescli,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato mensile per nazione,form:menu_mesnaz,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato mensile per nazione / agente,form:menu_mesnaz01,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Fatturato mensile per valuta,form:menu_mesnaz02,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Ricarico clienti,form:menu_ricacli,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget > Aggiornamento budget annuale,form:menu_bdg000,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget > Consuntivi su foglio excel,form:menu_bdgstat,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget > Duplicazione budget annuale,form:menu_bdgdupl,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sul fatturato per altezza e lunghezza,form:menu_stafatt,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche sull'acquistato e fatturato,form:menu_statacqmov1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Clienti che non acquistano da,form:menu_ritiri,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > In ordine di abc su qta per articolo,form:menu_venabcqa,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > In ordine di abc su qta per articolo / cliente,form:menu_venabcq1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > In ordine di abc sul valore venduto,form:menu_venabcv1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Media per agente,form:menu_venagme1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Media sul venduto,form:menu_venmed1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m. > Statistica sul fatturato con quantità MQ / MC,form:menu_stat_mcmq,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m. > Statistica sul fatturato x cliente/art. (mc/mq),form:menu_stat_mcmq0,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m. > Statistiche sul fatturato a metri cubi,form:menu_statmc,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m. > Statistiche sul fatturato a metri quadri,form:menu_statmq,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto in quantità per linea,form:menu_venqtal1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto in valore per linea,form:menu_venvall1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per agente > Venduto per agente / articolo,form:menu_venage1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per agente > Venduto per agente / cliente,form:menu_venacli1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per articolo / cliente,form:menu_venart1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per cliente / articolo,form:menu_vencli1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per cliente / linea,form:menu_venlin1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per linea / cliente,form:menu_venlinc1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie > Venduto per societa' / articolo,form:menu_vensoc1,MENU_TO_FORM,tbl_menu
menu:statistich > Statistiche varie > Statistiche varie per periodo,form:menu_statgene,MENU_TO_FORM,tbl_menu
menu:web > Importazioni/Esportazioni E-commerce > Esporta disponibilità prodotti,prg:ecommerce_esporta_disponibilita_prodotti_card,CALLS_PRG,tbl_menu
menu:web > Importazioni/Esportazioni E-commerce > Importa anagrafiche clienti,prg:ecommerce_importa_clienti_card,CALLS_PRG,tbl_menu
menu:web > Importazioni/Esportazioni E-commerce > Importa ordini clienti e anagrafiche,prg:ecommerce_importa_ordini_clienti_card,CALLS_PRG,tbl_menu
menu:web > Importazioni/Esportazioni WooCommerce,form:submenu,MENU_TO_FORM,tbl_menu
menu:web > Sincronizzazione con salesforce > Sincronizzazione dati con salesforce,form:menu_salesforce_sync,MENU_TO_FORM,tbl_menu
prg:bollati,web:Consultazione dei registri caricati: GET /contabilita/registri-iva/{vendite;acquisti;corrispettivi},MIGRATED_TO,tracker
prg:ceecont,web:Pseudocodice completo per Opus in resources/cee/README.md,MIGRATED_TO,tracker
prg:ceicrea,prg:ceifcrea::CREACURSORERRORI,CALLS_PROC,chiamata creacursorerrori()
prg:ceicrea,prg:ceifcrea::VEDIART,CALLS_PROC,chiamata vediart()
prg:ceicrea,prg:tfc000::VEDIART,CALLS_PROC,chiamata vediart()
prg:ceicrea,prg:tfcinc::VEDIART,CALLS_PROC,chiamata vediart()
prg:ceicrea,prg:trasinca::VEDIART,CALLS_PROC,chiamata vediart()
prg:ceifcrea,prg:ceicrea::CREACURSORERRORI,CALLS_PROC,chiamata creacursorerrori()
prg:control_pi,prg:control_stato_estero::CONTROLLA_PI_CLIENTI,CALLS_PROC,chiamata controlla_pi_clienti()
prg:control_pi,prg:control_stato_estero::CONTROLLA_PI_FORNITORI,CALLS_PROC,chiamata controlla_pi_fornitori()
prg:control_stato_estero,prg:control_pi::CONTROLLA_PI_CLIENTI,CALLS_PROC,chiamata controlla_pi_clienti()
prg:control_stato_estero,prg:control_pi::CONTROLLA_PI_FORNITORI,CALLS_PROC,chiamata controlla_pi_fornitori()
prg:conv_carica_dbf_interventi_trevicalor,prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav::CALCOLA_TOTALE_INTERVENTO,CALLS_PROC,chiamata calcola_totale_intervento()
prg:conv_carica_dbf_interventi_trevicalor,prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav::CARICA_VENDITE_DT,CALLS_PROC,chiamata carica_vendite_dt()
prg:conv_carica_dbf_interventi_trevicalor,prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav::CARICA_VENDITE_TT,CALLS_PROC,chiamata carica_vendite_tt()
prg:conv_carica_dbf_interventi_trevicalor,prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav::CREA_ARTICOLO_DA_DETTAGLIO_INTERVENTI,CALLS_PROC,chiamata crea_articolo_da_dettaglio_interventi()
prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav,prg:conv_carica_dbf_interventi_trevicalor::CALCOLA_TOTALE_INTERVENTO,CALLS_PROC,chiamata calcola_totale_intervento()
prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav,prg:conv_carica_dbf_interventi_trevicalor::CARICA_ARTICOLI_RICAMBI,CALLS_PROC,chiamata carica_articoli_ricambi()
prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav,prg:conv_carica_dbf_interventi_trevicalor::CARICA_VENDITE_DT,CALLS_PROC,chiamata carica_vendite_dt()
prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav,prg:conv_carica_dbf_interventi_trevicalor::CARICA_VENDITE_TT,CALLS_PROC,chiamata carica_vendite_tt()
prg:conv_carica_dbf_interventi_trevicalor_da_pianif_lav,prg:conv_carica_dbf_interventi_trevicalor::CREA_ARTICOLO_DA_DETTAGLIO_INTERVENTI,CALLS_PROC,chiamata crea_articolo_da_dettaglio_interventi()
prg:conv_condizioni_pagamento_arca,prg:conv_condizioni_pagamento_assolo::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_arca,prg:conv_condizioni_pagamento_assolo::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_arca,prg:conv_condizioni_pagamento_gil::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_arca,prg:conv_condizioni_pagamento_gil::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_assolo,prg:conv_condizioni_pagamento_arca::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_assolo,prg:conv_condizioni_pagamento_arca::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_assolo,prg:conv_condizioni_pagamento_gil::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_assolo,prg:conv_condizioni_pagamento_gil::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_card,prg:conv_condizioni_pagamento_rumi::ELABORA_RECORD_DETTAGLIO,CALLS_PROC,chiamata elabora_record_dettaglio()
prg:conv_condizioni_pagamento_card,prg:conv_condizioni_pagamento_rumi::ELABORA_RECORD_TESTATA,CALLS_PROC,chiamata elabora_record_testata()
prg:conv_condizioni_pagamento_gil,prg:conv_condizioni_pagamento_arca::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_gil,prg:conv_condizioni_pagamento_arca::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_gil,prg:conv_condizioni_pagamento_assolo::CERCA_CONDIZIONI_PAGAMENTO_STANDARD,CALLS_PROC,chiamata cerca_condizioni_pagamento_standard()
prg:conv_condizioni_pagamento_gil,prg:conv_condizioni_pagamento_assolo::ELABORA_CPA,CALLS_PROC,chiamata elabora_cpa()
prg:conv_condizioni_pagamento_rumi,prg:conv_condizioni_pagamento_card::ELABORA_RECORD_DETTAGLIO,CALLS_PROC,chiamata elabora_record_dettaglio()
prg:conv_condizioni_pagamento_rumi,prg:conv_condizioni_pagamento_card::ELABORA_RECORD_TESTATA,CALLS_PROC,chiamata elabora_record_testata()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_assolo::CARICA_DATI_CLIENTE,CALLS_PROC,chiamata carica_dati_cliente()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_assolo::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_assolo::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_assolo::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_assolo::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_card::CARICA_DATI_CLIENTE,CALLS_PROC,chiamata carica_dati_cliente()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_card::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_card::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_card::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_arca,prg:conv_localita_clienti_card::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
prg:conv_localita_clienti_arca,prg:conv_localita_fornitori_card::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_arca,prg:conv_localita_fornitori_card::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_arca,prg:conv_localita_fornitori_card::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_arca,prg:conv_localita_fornitori_card::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_arca::CARICA_DATI_CLIENTE,CALLS_PROC,chiamata carica_dati_cliente()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_arca::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_arca::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_arca::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_arca::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_card::CARICA_DATI_CLIENTE,CALLS_PROC,chiamata carica_dati_cliente()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_card::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_card::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_card::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_assolo,prg:conv_localita_clienti_card::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
prg:conv_localita_clienti_assolo,prg:conv_localita_fornitori_card::CARICA_DATI_DESTINAZIONE,CALLS_PROC,chiamata carica_dati_destinazione()
prg:conv_localita_clienti_assolo,prg:conv_localita_fornitori_card::CARICA_DATI_INDIRIZZO,CALLS_PROC,chiamata carica_dati_indirizzo()
prg:conv_localita_clienti_assolo,prg:conv_localita_fornitori_card::CARICA_DATI_TELEFONO_FAX,CALLS_PROC,chiamata carica_dati_telefono_fax()
prg:conv_localita_clienti_assolo,prg:conv_localita_fornitori_card::DEFINISCE_VARIABILI,CALLS_PROC,chiamata definisce_variabili()
