object_id,file,object_type,name,description,new_location
form:menu_attivita,form/menu_attivita.scx,FORM,menu_attivita,Activity users,
form:menu_attivitanc,form/menu_attivitanc.scx,FORM,menu_attivitanc,Gestione attività non concordate,
form:menu_attivitanc_annu,form/menu_attivitanc_annu.scx,FORM,menu_attivitanc_annu,Annullo attività non concordate con selezione,
form:menu_attivitanc_multi,form/menu_attivitanc_multi.scx,FORM,menu_attivitanc_multi,Creazione multipla attività non concordate,
form:menu_attrag,form/menu_attrag.scx,FORM,menu_attrag,Attribuzione dei codici di raggruppamento per il controllo di gestione,
form:menu_attrag2,form/menu_attrag2.scx,FORM,menu_attrag2,Attribuzione dei codici di raggruppamento per il bilancio su 24 ore,
form:menu_aut000,form/menu_aut000.scx,FORM,menu_aut000,Gestione autorizzazione delle spese,
form:menu_azi000,form/menu_azi000.scx,FORM,menu_azi000,Anagrafica azienda,Analisi DEEP di tutti i parametri esposti → catalogo src/main/resources/parametri/parametri_aziendali_catalog.csv (841 righe: 622 ALTA / 66 MEDIA / 153 INCERTO incluse 98 colonne assenti nel DB Impresind) + viewer read-only GET /parametri-aziendali; Documentato nel README del catalogo come chiave di lettura; il viewer legge i valori direttamente dalle tabelle (SELECT TOP 1 * metadata-driven)
form:menu_ban000,form/menu_ban000.scx,FORM,menu_ban000,Anagrafica banche,Consultazione: templates banche/list+detail; endpoint GET /banche (ABI/CAB/CIN/IBAN/SWIFT)
form:menu_banannu,form/menu_banannu.scx,FORM,menu_banannu,Annullo banche,
form:menu_barcode,form/menu_barcode.scx,FORM,menu_barcode,,
form:menu_bcl000,form/menu_bcl000.scx,FORM,menu_bcl000,Documenti di trasporto per conto lavoro,
form:menu_bclannu,form/menu_bclannu.scx,FORM,menu_bclannu,Annullo documenti di trasporto per conto lavoro,
form:menu_bclflgs,form/menu_bclflgs.scx,FORM,menu_bclflgs,Permette di sbloccare la DDT di conto lavoro per poter creare l'ordine a fornitore,
form:menu_bcltoorf,form/menu_bcltoorf.scx,FORM,menu_bcltoorf,Creazione Ordine a fornitore da DDT di conto lavoro,
form:menu_bdg000,form/menu_bdg000.scx,FORM,menu_bdg000,Budget annuale di vendita,
form:menu_bdgdupl,form/menu_bdgdupl.scx,FORM,menu_bdgdupl,Duplicazione Budget annuale di vendita,
form:menu_bdgstat,form/menu_bdgstat.scx,FORM,menu_bdgstat,Consuntivi su foglio excel,
form:menu_benefa,form/menu_benefa.scx,FORM,menu_benefa,,
form:menu_bfo000,form/menu_bfo000.scx,FORM,menu_bfo000,Documenti di trasporto : consegne da fornitori,Consultazione: templates ddt-fornitore/list+detail; endpoint GET /ddt-fornitore (ORD_TIPO=9 badge Reso da cliente; righe con ordine fornitore ORC e fattura fornitore MOV_NUMFAT)
form:menu_bfoannu,form/menu_bfoannu.scx,FORM,menu_bfoannu,Annullo documenti di trasporto fornitori,
form:menu_bfoelen,form/menu_bfoelen.scx,FORM,menu_bfoelen,Elenco documenti dei fornitori,
form:menu_bfoeli,form/menu_bfoeli.scx,FORM,menu_bfoeli,Annullo documenti di trasporto fornitori,
form:menu_bfopes,form/menu_bfopes.scx,FORM,menu_bfopes,Documenti di trasporto : consegne da fornitori,
form:menu_bil000,form/menu_bil000.scx,FORM,menu_bil000,Calcolo del bilancio,
form:menu_bilcoan,form/menu_bilcoan.scx,FORM,menu_bilcoan,Bilancio di verifica con confronto anno precedente,
form:menu_bilnosol,form/menu_bilnosol.scx,FORM,menu_bilnosol,Stampa bilancio di verifica per esercizi NON solari,
form:menu_blackbox,form/menu_blackbox.scx,FORM,menu_blackbox,Statistica Black Box: variazioni a tabelle e campi soggetti a log,
form:menu_bloccapn,form/menu_bloccapn.scx,FORM,menu_bloccapn,Gestione date per il blocco delle registrazioni contabili,
form:menu_bofannu,form/menu_bofannu.scx,FORM,menu_bofannu,Annullo documenti di trasporto a fornitori,
form:menu_bofconse,form/menu_bofconse.scx,FORM,menu_bofconse,Riepilogo delle consegne,
form:menu_bol000,form/menu_bol000.scx,FORM,menu_bol000,Documenti di trasporto,controller DdtController#detail (lettura via JPA; join TAGGANCIO=DAGGANCIO); template ddt/detail.html tabella Righe DDT; DdtRowRepository#findByAggancio; template ddt/list.html + ddt/detail.html; endpoint GET /ddt
form:menu_bolaggdati,form/menu_bolaggdati.scx,FORM,menu_bolaggdati,Aggiorna altri dati in ddt,
form:menu_bolannu,form/menu_bolannu.scx,FORM,menu_bolannu,Annullo documenti di trasporto,
form:menu_bolcli,form/menu_bolcli.scx,FORM,menu_bolcli,,
form:menu_boleli,form/menu_boleli.scx,FORM,menu_boleli,Annulla ddt per periodo,
form:menu_bolfor,form/menu_bolfor.scx,FORM,menu_bolfor,Documenti di trasporto,
form:menu_bollati,form/menu_bollati.scx,FORM,menu_bollati,Intestazione bollati fiscali,
form:menu_bolper,form/menu_bolper.scx,FORM,menu_bolper,Stampa d.d.t. per periodo,
form:menu_bolresfor,form/menu_bolresfor.scx,FORM,menu_bolresfor,DOCUMENTO DI RESO A FORNITORE,
form:menu_bolriti,form/menu_bolriti.scx,FORM,menu_bolriti,Elenco clienti che non hanno acquistato nel periodo in base ai documenti di trasporto,
form:menu_bolsbloc,form/menu_bolsbloc.scx,FORM,menu_bolsbloc,Sblocco documenti di trasporto già fatturati,
form:menu_bolstele,form/menu_bolstele.scx,FORM,menu_bolstele,Elenco documenti di trasporto con dettagli,
form:menu_boltest,form/menu_boltest.scx,FORM,menu_boltest,Elenco documenti di trasporto,
form:menu_bri000,form/menu_bri000.scx,FORM,menu_bri000,Definizione righe bilancio riclassificato,
form:menu_brianno,form/menu_brianno.scx,FORM,menu_brianno,Riporto totali nella colonna esercizio precedente,
form:menu_briannt,form/menu_briannt.scx,FORM,menu_briannt,Annullo confluenze righe in righe di totale del bilancio riclassificato,
form:menu_briannu,form/menu_briannu.scx,FORM,menu_briannu,Annullo confluenze conti in righe del bilancio riclassificato,
form:menu_bricori,form/menu_bricori.scx,FORM,menu_bricori,Verifica se il conto movimentato abbia almeno una riga di dettaglio per il bilancio riclassificato,
form:menu_bripdc,form/menu_bripdc.scx,FORM,menu_bripdc,Confluenza conti contabili su righe bilancio riclassificato,
form:menu_briret,form/menu_briret.scx,FORM,menu_briret,Rettifiche righe bilancio riclassificato,
form:menu_briric,form/menu_briric.scx,FORM,menu_briric,Confluenza delle righe contabili del bilancio riclassificato,
form:menu_britot,form/menu_britot.scx,FORM,menu_britot,Confluenze righe bilancio riclassificato in  righe totali,
form:menu_bruciatori,form/menu_bruciatori.scx,FORM,menu_bruciatori,,
form:menu_bud000,form/menu_bud000.scx,FORM,menu_bud000,GESTIONE BUDGET,
form:menu_bud_am000,form/menu_bud_am000.scx,FORM,menu_bud_am000,Gestione budget di vendita,
form:menu_budcopy,form/menu_budcopy.scx,FORM,menu_budcopy,Copia saldi del mese,
form:menu_budget,form/menu_budget.scx,FORM,menu_budget,,
form:menu_budgetsint000,form/menu_budgetsint000.scx,FORM,menu_budgetsint000,Gestione budget sintetico,
form:menu_budgetsint_to_commessa,form/menu_budgetsint_to_commessa.scx,FORM,menu_budgetsint_to_commessa,Generazione commesse da budget sintetico,
form:menu_budini,form/menu_budini.scx,FORM,menu_budini,Inserimento budget iniziale,
form:menu_budope,form/menu_budope.scx,FORM,menu_budope,Budget operativo,
form:menu_cal000,form/menu_cal000.scx,FORM,menu_cal000,Calendario lavorativo,
form:menu_calcolatempo,form/menu_calcolatempo.scx,FORM,menu_calcolatempo,,
form:menu_caleli,form/menu_caleli.scx,FORM,menu_caleli,Annulla calendario per anno,
form:menu_calgen,form/menu_calgen.scx,FORM,menu_calgen,Generazione automatica del calendario annuale,
form:menu_camp,form/menu_camp.scx,FORM,menu_camp,Campionature,
form:menu_campsta,form/menu_campsta.scx,FORM,menu_campsta,,
form:menu_canc_contratti,form/menu_canc_contratti.scx,FORM,menu_canc_contratti,Cancellazione Contratti spedizioni standard,
form:menu_canc_contratti_camp,form/menu_canc_contratti_camp.scx,FORM,menu_canc_contratti_camp,Cancellazione Contratti spedizioni campionature,
form:menu_car000,form/menu_car000.scx,FORM,menu_car000,Gestione agenti per capo area,Consultazione: template capi-area/list.html; endpoint GET /capi-area. NOTA: l'handoff ipotizzava 'vettori': smentito dai sorgenti (caption e label del form); vettori = PARA VET gia' in /parametri/VET
form:menu_carartic,form/menu_carartic.scx,FORM,menu_carartic,Caricamento anagrafica articoli,
form:menu_cardioline_fr_sync,form/menu_cardioline_fr_sync.scx,FORM,menu_cardioline_fr_sync,Sincronizzazione dati con DataBase società principale,
form:menu_caribol,form/menu_caribol.scx,FORM,menu_caribol,Caricamento bollati iva,
form:menu_carica_barcode,form/menu_carica_barcode.scx,FORM,menu_carica_barcode,,
form:menu_carsta,form/menu_carsta.scx,FORM,menu_carsta,Elenco agenti del capo area,
form:menu_cas000,form/menu_cas000.scx,FORM,menu_cas000,Cartelle sanitarie,
form:menu_casannu,form/menu_casannu.scx,FORM,menu_casannu,Annullo cartelle sanitarie,
form:menu_casdos,form/menu_casdos.scx,FORM,menu_casdos,Crea file in formato Dos,
form:menu_cash_in_out_compare,form/menu_cash_in_out_compare.scx,FORM,menu_cash_in_out_compare,Situazione Cash Inflow - Outflow,
form:menu_cash_inflow,form/menu_cash_inflow.scx,FORM,menu_cash_inflow,Situazione Cash Inflow,GET /contabilita/cashflow copre la componente FAT (partite clienti aperte) con fasce coerenti con lo scadenziario
form:menu_cash_outflow,form/menu_cash_outflow.scx,FORM,menu_cash_outflow,Situazione Cash Outflow,GET /contabilita/cashflow copre la componente FAF (partite fornitori aperte); scadenze anomale esposte in fascia dedicata SENZA correggerle
form:menu_cashflow_finance,form/menu_cashflow_finance.scx,FORM,menu_cashflow_finance,Cash Flow Finance,
form:menu_casloca,form/menu_casloca.scx,FORM,menu_casloca,Carico/scarico su magazzino a locazioni,
form:menu_cassfol,form/menu_cassfol.scx,FORM,menu_cassfol,Sfoltimento cartelle sanitarie,
form:menu_cassitu,form/menu_cassitu.scx,FORM,menu_cassitu,Filtri di ricerca cartelle sanitarie,
form:menu_cbi,form/menu_cbi.scx,FORM,menu_cbi,Corporate Bancking Interbancario,
form:menu_cco000,form/menu_cco000.scx,FORM,menu_cco000,Gestione centri di costo,
form:menu_ccoannu,form/menu_ccoannu.scx,FORM,menu_ccoannu,Annullo centri di costo,
form:menu_ccoelen,form/menu_ccoelen.scx,FORM,menu_ccoelen,Elenco centri di costo,
form:menu_cdg_stat,form/menu_cdg_stat.scx,FORM,menu_cdg_stat,Statistiche controllo di gestione,
form:menu_cea000,form/menu_cea000.scx,FORM,menu_cea000,Cessioni intracomunitarie relative agli acquisti,
form:menu_ceaannu,form/menu_ceaannu.scx,FORM,menu_ceaannu,Annullo cessioni intracomunitarie,
form:menu_cee000,form/menu_cee000.scx,FORM,menu_cee000,Definizione righe bilancio cee,Analisi colonne in resources/cee/bilnew_struttura_catalog.csv; consultazione struttura in GET /contabilita/bilancio-cee-struttura
form:menu_ceeanno,form/menu_ceeanno.scx,FORM,menu_ceeanno,Riporto totali nella colonna esercizio precedente,
form:menu_ceeannt,form/menu_ceeannt.scx,FORM,menu_ceeannt,Annullo confluenze righe in righe di totale,
form:menu_ceeannu,form/menu_ceeannu.scx,FORM,menu_ceeannu,Annullo confluenze conti in righe,
form:menu_ceecori,form/menu_ceecori.scx,FORM,menu_ceecori,Verifica se il conto movimentato abbia almeno una riga di dettaglio,Il controllo equivalente e' il pannello anomalie del viewer (conti non mappati)
form:menu_ceepdc,form/menu_ceepdc.scx,FORM,menu_ceepdc,Confluenza conti contabili su righe bilancio cee,Regola decodificata in resources/cee/mappatura_conti_cee.csv; mappature consultabili nel viewer struttura
form:menu_ceeret,form/menu_ceeret.scx,FORM,menu_ceeret,Rettifiche righe bilancio cee,
form:menu_ceeric,form/menu_ceeric.scx,FORM,menu_ceeric,Confluenza delle righe contabili,
form:menu_ceetot,form/menu_ceetot.scx,FORM,menu_ceetot,Confluenze righe bilancio cee in  righe totali,Regola decodificata in resources/cee/mappatura_conti_cee.csv; composizione totali nel viewer struttura
form:menu_cei000,form/menu_cei000.scx,FORM,menu_cei000,Cessioni intracomunitarie relative alle vendite,
form:menu_ceiannu,form/menu_ceiannu.scx,FORM,menu_ceiannu,Annullo cessioni intracomunitarie,
form:menu_ceicrea,form/menu_ceicrea.scx,FORM,menu_ceicrea,Creazione archivio cessioni intracomunitarie da archivio vendite,
form:menu_ceifcrea,form/menu_ceifcrea.scx,FORM,menu_ceifcrea,Creazione archivio cessioni intracomunitarie,
form:menu_cer000,form/menu_cer000.scx,FORM,menu_cer000,Certificati di conformità,
form:menu_cgest_mag_000,form/menu_cgest_mag_000.scx,FORM,menu_cgest_mag_000,,
form:menu_checkscpart,form/menu_checkscpart.scx,FORM,menu_checkscpart,Verifica quadratura tra lo storico contabile e i partitari,
form:menu_chiuann,form/menu_chiuann.scx,FORM,menu_chiuann,Operazioni di chiusura annuale della contabilità generale,
form:menu_chiusura_attivita,form/menu_chiusura_attivita.scx,FORM,menu_chiusura_attivita,Ricerca e conferma chiusura attività commesse,
form:menu_cic000,form/menu_cic000.scx,FORM,menu_cic000,Cicli di lavoro,
form:menu_cicann,form/menu_cicann.scx,FORM,menu_cicann,Annullo ciclo di lavorazione,
form:menu_cicdup,form/menu_cicdup.scx,FORM,menu_cicdup,Duplica ciclo di lavorazione,
form:menu_cli000,form/menu_cli000.scx,FORM,menu_cli000,Anagrafica clienti,/clienti
form:menu_cliannu,form/menu_cliannu.scx,FORM,menu_cliannu,Annullo anagrafica clienti con selezione,
form:menu_clicomme,form/menu_clicomme.scx,FORM,menu_clicomme,Stampa dati anagrafici commerciali,
form:menu_clidup,form/menu_clidup.scx,FORM,menu_clidup,Duplica anagrafica clienti,
form:menu_clieff,form/menu_clieff.scx,FORM,menu_clieff,Conferma potenziale cliente prospect come cliente effettivo,
form:menu_clifidel,form/menu_clifidel.scx,FORM,menu_clifidel,Gestione cliente fidelizzato,
form:menu_clinote,form/menu_clinote.scx,FORM,menu_clinote,Stampa note clienti,
form:menu_clinotip,form/menu_clinotip.scx,FORM,menu_clinotip,Elenco clienti senza tipo fatturazione,
form:menu_clinum,form/menu_clinum.scx,FORM,menu_clinum,Controllo numerazione protocollo vendite clienti unico,
form:menu_cliriba,form/menu_cliriba.scx,FORM,menu_cliriba,Stampa anagrafica clienti con ricevute bancarie,
form:menu_clitlisti,form/menu_clitlisti.scx,FORM,menu_clitlisti,Cambio tipologia listini in anagrafica clienti,
form:menu_cnt000,form/menu_cnt000.scx,FORM,menu_cnt000,Gestione contatti prospect,
form:menu_cnt_export,form/menu_cnt_export.scx,FORM,menu_cnt_export,Esporta file contatti non trasferiti,
form:menu_cnt_import,form/menu_cnt_import.scx,FORM,menu_cnt_import,Importa file contatti,
form:menu_cntpr,form/menu_cntpr.scx,FORM,menu_cntpr,Proposte (prodotti e calcolo prezzo) relativo al settore adesivi,
form:menu_codiart,form/menu_codiart.scx,FORM,menu_codiart,,
form:menu_codificacli,form/menu_codificacli.scx,FORM,menu_codificacli,Gestione attività non concordate,
form:menu_commessa000,form/menu_commessa000.scx,FORM,menu_commessa000,Gestione commesse,
form:menu_commessa_annu,form/menu_commessa_annu.scx,FORM,menu_commessa_annu,Annullo commesse con selezione,
form:menu_commessa_close,form/menu_commessa_close.scx,FORM,menu_commessa_close,Utilità di chiusura/apertura commesse,
form:menu_commessa_dupl,form/menu_commessa_dupl.scx,FORM,menu_commessa_dupl,Duplicazione struttura commessa,
form:menu_commessa_fattura_leg,form/menu_commessa_fattura_leg.scx,FORM,menu_commessa_fattura_leg,Associa fatture a commessa,
form:menu_commessasta,form/menu_commessasta.scx,FORM,menu_commessasta,Stampa commesse,
form:menu_compe00,form/menu_compe00.scx,FORM,menu_compe00,Compensazioni,
form:menu_componenti,form/menu_componenti.scx,FORM,menu_componenti,,
form:menu_comuni,form/menu_comuni.scx,FORM,menu_comuni,Anagrafica comuni,
form:menu_comunic_iva,form/menu_comunic_iva.scx,FORM,menu_comunic_iva,Comunicazione dati IVA fatture emesse e ricevute per Agenzia delle Entrate,
form:menu_comunicazione_iva,form/menu_comunicazione_iva.scx,FORM,menu_comunicazione_iva,Comunicazione annuale dati IVA,
form:menu_comunicazioni,form/menu_comunicazioni.scx,FORM,menu_comunicazioni,Ricerca e conferma comunicazioni commesse,
form:menu_con000,form/menu_con000.scx,FORM,menu_con000,Gestione contratti,
form:menu_conabilizza_ratei,form/menu_conabilizza_ratei.scx,FORM,menu_conabilizza_ratei,Contabilizza ratei / risconti previsionali,
form:menu_conannu,form/menu_conannu.scx,FORM,menu_conannu,Annullo contratti clienti,
form:menu_conantnew,form/menu_conantnew.scx,FORM,menu_conantnew,Analisi fatturato conto anticipo estero,
form:menu_confcomp,form/menu_confcomp.scx,FORM,menu_confcomp,Conferma dei compensi mensili provvisori in definitivi,
form:menu_confeff,form/menu_confeff.scx,FORM,menu_confeff,,
form:menu_config_diba,form/menu_config_diba.scx,FORM,menu_config_diba,Configuratore nuova Distinta Base,
form:menu_contr_mag_adv,form/menu_contr_mag_adv.scx,FORM,menu_contr_mag_adv,Controllo disponibilità di magazzino per amministrazione vendite,
form:menu_contratti,form/menu_contratti.scx,FORM,menu_contratti,,
form:menu_contrmdb,form/menu_contrmdb.scx,FORM,menu_contrmdb,Contratti clienti,
form:menu_contrmdb_annu,form/menu_contrmdb_annu.scx,FORM,menu_contrmdb_annu,Annullo contratti messa disposizione bombole MDB,
form:menu_controllo_gestione,form/menu_controllo_gestione.scx,FORM,menu_controllo_gestione,Controllo di gestione,
form:menu_controllo_magazzino,form/menu_controllo_magazzino.scx,FORM,menu_controllo_magazzino,Controllo e gestione del magazzino,
form:menu_contrstudi000,form/menu_contrstudi000.scx,FORM,menu_contrstudi000,Gestione contratti per studi professionali,
form:menu_contrstudi_annu,form/menu_contrstudi_annu.scx,FORM,menu_contrstudi_annu,Annullo contratti per studi professionali con selezione,
form:menu_contrstudi_dupl,form/menu_contrstudi_dupl.scx,FORM,menu_contrstudi_dupl,Duplicazione struttura contratti per studi professionali,
form:menu_contrstudi_dupl_multi,form/menu_contrstudi_dupl_multi.scx,FORM,menu_contrstudi_dupl_multi,Duplicazione massiva contratti studi professionali per anno,
form:menu_contrstudi_prz,form/menu_contrstudi_prz.scx,FORM,menu_contrstudi_prz,Modifica prezzi attività contratti per studi professionali,
form:menu_contrstudi_sta,form/menu_contrstudi_sta.scx,FORM,menu_contrstudi_sta,Stampa contratti per studi professionali,
form:menu_convarca,form/menu_convarca.scx,FORM,menu_convarca,Conversione archivi relativi ai gestionali Assolo,
form:menu_convassolo,form/menu_convassolo.scx,FORM,menu_convassolo,Conversione archivi relativi ai gestionali Assolo/Eurocont/Aster/Gil,
form:menu_convcard,form/menu_convcard.scx,FORM,menu_convcard,Conversione archivi  SETTORE MEDICALE,
form:menu_convdati,form/menu_convdati.scx,FORM,menu_convdati,Conversione archivi,
form:menu_convdati_sel,form/menu_convdati_sel.scx,FORM,menu_convdati_sel,Conversione archivi,
form:menu_convdati_sop,form/menu_convdati_sop.scx,FORM,menu_convdati_sop,Conversione archivi,
form:menu_convonda,form/menu_convonda.scx,FORM,menu_convonda,Conversione archivi relativi ai gestionali Onda,
form:menu_convspro,form/menu_convspro.scx,FORM,menu_convspro,Conversione archivi,
form:menu_convxilo,form/menu_convxilo.scx,FORM,menu_convxilo,Conversione archivi,
form:menu_convzucc,form/menu_convzucc.scx,FORM,menu_convzucc,Conversione archivi relativi ai gestionali Zucchetti,
form:menu_coppdv,form/menu_coppdv.scx,FORM,menu_coppdv,Gestione delle coperture al servizio di vendita presso il punto di vendita,
form:menu_costi_magazzino,form/menu_costi_magazzino.scx,FORM,menu_costi_magazzino,,
form:menu_costistudi000,form/menu_costistudi000.scx,FORM,menu_costistudi000,Gestione COSTI risorse umane per studi professionali,
form:menu_cq_mp,form/menu_cq_mp.scx,FORM,menu_cq_mp,,
form:menu_crea_interventi_programmati,form/menu_crea_interventi_programmati.scx,FORM,menu_crea_interventi_programmati,,
form:menu_crealis,form/menu_crealis.scx,FORM,menu_crealis,Creazione listini di vendita,
form:menu_creariba,form/menu_creariba.scx,FORM,menu_creariba,Creazione archivio ricevute bancarie,
form:menu_creasche,form/menu_creasche.scx,FORM,menu_creasche,Creazione Archivio Scheda Cliente,
form:menu_creorf,form/menu_creorf.scx,FORM,menu_creorf,Creazione ordini a fornitore in base ai fabbisogni,
form:menu_crepro,form/menu_crepro.scx,FORM,menu_crepro,Creazione proposte d'ordine a sede centrale,
form:menu_ctrlbf,form/menu_ctrlbf.scx,FORM,menu_ctrlbf,Controllo  documenti di trasporto con fatture fornitore,
form:menu_ctrlprotcli_dif,form/menu_ctrlprotcli_dif.scx,FORM,menu_ctrlprotcli_dif,Controllo numerazione protocollo vendite clienti in differita,
