"Table_Name","Column_Name","Data_Type","Size","Precision_Scale"
L_BOL_DD,ORD_CODTAG,varchar,3,"0/0"
L_BOL_DD,ORD_DESTAG,varchar,30,"0/0"
L_BOL_DD,ORD_CODCOL,varchar,3,"0/0"
L_BOL_DD,ORD_DESCOL,varchar,30,"0/0"
L_BOL_DD,ORD_TRASMD,bit,1,"1/0"
L_BOL_DD,ORD_LEGAME,varchar,10,"0/0"
L_BOL_DD,ORD_FORNIT,varchar,10,"0/0"
L_BOL_DD,ORD_PRZULC,numeric,13,"38/38"
L_BOL_DD,ORD_RAGFOR,varchar,50,"0/0"
L_BOL_DD,ORD_LEGSYS,varchar,10,"0/0"
L_BOL_DD,ORD_FLGMOD,varchar,1,"0/0"
L_BOL_DD,ORD_PRZCON,numeric,9,"38/38"
L_BOL_DD,ORD_CODACQ,varchar,10,"0/0"
L_BOL_DD,ORD_CODMAT,varchar,3,"0/0"
L_BOL_DD,ORD_DESMAT,varchar,30,"0/0"
L_BOL_DD,ORD_SPESSO,numeric,5,"38/38"
L_BOL_DD,ORD_ALTEZZ,numeric,5,"38/38"
L_BOL_DD,ORD_LUNGHE,numeric,5,"38/38"
L_BOL_DD,ORD_NUMBOB,numeric,5,"38/38"
L_BOL_DD,ORD_QTAKG,numeric,9,"38/38"
L_BOL_DD,ORD_QTAMQ,numeric,9,"38/38"
L_BOL_DD,ORD_QTAML,numeric,9,"38/38"
L_BOL_DD,ORD_QTAKG1,numeric,9,"38/38"
L_BOL_DD,ORD_QTAMQ1,numeric,9,"38/38"
L_BOL_DD,ORD_QTAML1,numeric,9,"38/38"
L_BOL_DD,ORD_NUMPED,numeric,9,"38/38"
L_BOL_DD,ORD_DATPED,varchar,10,"0/0"
L_BOL_DD,ORD_SYSPED,varchar,10,"0/0"
L_BOL_DD,ORD_DESIMB,varchar,30,"0/0"
L_BOL_DD,ORD_LOTMIN,numeric,5,"38/38"
L_BOL_DD,ORD_NOTEBO,text,16,"0/0"
L_BOL_DD,ORD_QTAKGI,numeric,9,"38/38"
L_BOL_DD,ORD_QTAKGE,numeric,9,"38/38"
L_BOL_DD,ORD_CDAPRD,varchar,30,"0/0"
L_BOL_DD,ORD_DSAPRD,varchar,100,"0/0"
L_BOL_DD,ORD_QTACON,numeric,9,"38/38"
L_BOL_DD,ORD_TIPCON,varchar,1,"0/0"
L_BOL_DD,ORD_SERBOL,varchar,3,"0/0"
L_BOL_DD,ORD_ANNOPR,numeric,5,"38/38"
L_BOL_DD,ORD_SERNUM,varchar,3,"0/0"
L_BOL_DD,ORD_NUMEDA,numeric,9,"38/38"
L_BOL_DD,ORD_NUMEAL,numeric,9,"38/38"
L_BOL_DD,ORD_AAPROD,numeric,5,"38/38"
L_BOL_DD,ORD_FLGCEL,bit,1,"1/0"
L_BOL_DD,ORD_SERIE,varchar,3,"0/0"
L_BOL_DD,ORD_CBFISC,varchar,50,"0/0"
L_BOL_DD,ORS_NUMDDT,varchar,6,"0/0"
L_BOL_DD,ORS_DATDDT,varchar,10,"0/0"
L_BOL_DD,ORS_ANNDDT,varchar,4,"0/0"
L_BOL_DD,ORS_AGGDDT,varchar,10,"0/0"
L_BOL_DD,ORD_SYSDDT,varchar,10,"0/0"
L_BOL_DD,ORD_NRBRES,numeric,9,"38/38"
L_BOL_DD,ORD_QTARES,numeric,9,"38/38"
L_BOL_DD,ORD_NRERES,numeric,9,"38/38"
L_BOL_DD,ORD_QTERES,numeric,9,"38/38"
L_BOL_DD,ORD_FLGPKL,bit,1,"1/0"
L_BOL_DD,RES_CODINT,varchar,16,"0/0"
L_BOL_DD,RES_NUMLOT,numeric,9,"38/38"
L_BOL_DD,ORD_PRZOLD,numeric,13,"38/38"
L_BOL_DD,ORD_TIPSOG,varchar,1,"0/0"
L_BOL_DD,ORD_CODSOG,varchar,20,"0/0"
L_BOL_DD,ORD_DESSOG,varchar,100,"0/0"
L_BOL_DD,ORS_SYSFAT,varchar,10,"0/0"
L_BOL_DD,ORD_PROGRE,varchar,10,"0/0"
L_BOL_DD,ORD_SYSMAG,varchar,10,"0/0"
L_BOL_DD,ORD_QTAMCE,numeric,9,"38/38"
L_BOL_DD,ORD_QTAMC1,numeric,9,"38/38"
L_BOL_DD,ORD_QTAMC,numeric,9,"38/38"
L_BOL_DD,ORD_SC4,numeric,5,"38/38"
L_BOL_DD,ORD_SC5,numeric,5,"38/38"
L_BOL_DD,ORD_UMFIN,varchar,3,"0/0"
L_BOL_DD,ORD_PRZFIN,numeric,9,"38/38"
L_BOL_DD,ORD_UMBAR,varchar,3,"0/0"
L_BOL_DD,ORD_PRZBAR,numeric,9,"38/38"
L_BOL_DD,ORD_UMSEZ,varchar,3,"0/0"
L_BOL_DD,ORD_PRZSEZ,numeric,9,"38/38"
L_BOL_DD,RES_MAGUNQ,varchar,10,"0/0"
L_BOL_DD,ORD_ARTCTL,varchar,10,"0/0"
L_BOL_DD,ORD_QTACTL,numeric,9,"38/38"
L_BOL_DD,ORD_CTLSYS,varchar,10,"0/0"
L_BOL_DD,ORD_QTANRC,numeric,9,"38/38"
L_BOL_DD,ORD_CCODET,varchar,13,"0/0"
L_BOL_DD,ORD_CONDET,varchar,13,"0/0"
L_BOL_DD,ORD_NCOLLI,numeric,5,"38/38"
L_BOL_DD,ORD_CLDOG,varchar,16,"0/0"
L_BOL_DD,ORD_SERV_INTRA,varchar,10,"0/0"
L_BOL_DD,ORD_DSPERS,text,16,"0/0"
L_BOL_DD,ORD_UMCLI,varchar,3,"0/0"
L_BOL_DD,ORD_QTACLI,numeric,5,"38/38"
L_BOL_DD,ORD_PRECLI,numeric,9,"38/38"
L_BOL_DD,ORD_PARENT,numeric,9,"38/38"
CONTRMDB_DD,id_unique,uniqueidentifier,16,"0/0"
CONTRMDB_DD,DAGGANCIO,varchar,10,"0/0"
CONTRMDB_DD,ORD_CODMAG,varchar,6,"0/0"
CONTRMDB_DD,ORD_CODART,varchar,30,"0/0"
CONTRMDB_DD,ORD_ARTGRU,numeric,5,"38/38"
CONTRMDB_DD,ORD_UM,varchar,2,"0/0"
CONTRMDB_DD,ORD_IVA,varchar,3,"0/0"
CONTRMDB_DD,ORD_DESART,varchar,100,"0/0"
CONTRMDB_DD,ORD_DES2,varchar,100,"0/0"
CONTRMDB_DD,ORD_MAGA,varchar,6,"0/0"
CONTRMDB_DD,ORD_CODMDB,varchar,6,"0/0"
CONTRMDB_DD,ORD_IMPMDB,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRMESI,numeric,5,"38/38"
CONTRMDB_DD,ORD_FATMIN,numeric,9,"38/38"
CONTRMDB_DD,ORD_MMRESI,numeric,5,"38/38"
CONTRMDB_DD,ORD_IMPRIRE,numeric,9,"38/38"
CONTRMDB_DD,ORD_ANTICMDB,numeric,9,"38/38"
CONTRMDB_DD,ORD_NPART,varchar,10,"0/0"
CONTRMDB_DD,ORD_NUMPAL,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAORD,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAEV,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTADEV,numeric,9,"38/38"
CONTRMDB_DD,ORD_PREZZO,numeric,9,"38/38"
CONTRMDB_DD,ORD_SC1,numeric,9,"38/38"
CONTRMDB_DD,ORD_SC2,numeric,5,"38/38"
CONTRMDB_DD,ORD_SC3,numeric,5,"38/38"
CONTRMDB_DD,ORD_PRZNET,numeric,9,"38/38"
CONTRMDB_DD,ORD_VALORE,numeric,9,"38/38"
CONTRMDB_DD,ORD_PRORIG,numeric,5,"38/38"
CONTRMDB_DD,ORD_DATCON,varchar,10,"0/0"
CONTRMDB_DD,ORD_FLARTC,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAOLD,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAFAT,numeric,9,"38/38"
CONTRMDB_DD,ORD_VIEW,bit,1,"1/0"
CONTRMDB_DD,ORD_CONSD,bit,1,"1/0"
CONTRMDB_DD,ORD_NOTE,text,16,"0/0"
CONTRMDB_DD,ORD_CHIUSO,bit,1,"1/0"
CONTRMDB_DD,ORD_NOTA,varchar,40,"0/0"
CONTRMDB_DD,ORD_QTAPAR,numeric,9,"38/38"
CONTRMDB_DD,ORD_PESPAR,numeric,9,"38/38"
CONTRMDB_DD,ORD_CODICE,varchar,16,"0/0"
CONTRMDB_DD,ORD_CODSYS,varchar,10,"0/0"
CONTRMDB_DD,ORD_SINTE,bit,1,"1/0"
CONTRMDB_DD,ORD_QTAORG,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAORF,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAORP,numeric,9,"38/38"
CONTRMDB_DD,ORS_MAGS,varchar,6,"0/0"
CONTRMDB_DD,ORS_MAGD,varchar,6,"0/0"
CONTRMDB_DD,ORS_CODCLI,varchar,10,"0/0"
CONTRMDB_DD,ORS_RAGSOC,varchar,80,"0/0"
CONTRMDB_DD,ORS_NUMORD,varchar,6,"0/0"
CONTRMDB_DD,ORS_DATORD,varchar,10,"0/0"
CONTRMDB_DD,ORS_CODEMI,varchar,10,"0/0"
CONTRMDB_DD,ORS_RAGEMI,varchar,80,"0/0"
CONTRMDB_DD,ORS_TIPORD,varchar,3,"0/0"
CONTRMDB_DD,SELEZIONE,varchar,10,"0/0"
CONTRMDB_DD,ORS_DESTIN,varchar,70,"0/0"
CONTRMDB_DD,ORS_CODLOC,varchar,3,"0/0"
CONTRMDB_DD,ORD_QTCONF,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTXCON,numeric,5,"38/38"
CONTRMDB_DD,ORD_COORD,varchar,17,"0/0"
CONTRMDB_DD,ORD_SCORMI,numeric,9,"38/38"
CONTRMDB_DD,ORD_PESOUM,numeric,9,"38/38"
CONTRMDB_DD,ORD_CODIMB,varchar,3,"0/0"
CONTRMDB_DD,ORD_IMBNET,numeric,9,"38/38"
CONTRMDB_DD,ORD_IMBLOR,numeric,9,"38/38"
CONTRMDB_DD,ORD_FLGCOM,bit,1,"1/0"
CONTRMDB_DD,ORD_PADRE,varchar,16,"0/0"
CONTRMDB_DD,ORS_VALUTA,varchar,3,"0/0"
CONTRMDB_DD,ORD_NUMBOL,varchar,6,"0/0"
CONTRMDB_DD,ORD_DATBOL,varchar,10,"0/0"
CONTRMDB_DD,ORD_QTABOL,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTADAC,numeric,9,"38/38"
CONTRMDB_DD,ORD_FLFATD,bit,1,"1/0"
CONTRMDB_DD,ORD_SEQUEN,numeric,9,"38/38"
CONTRMDB_DD,ORD_CODTAG,varchar,3,"0/0"
CONTRMDB_DD,ORD_DESTAG,varchar,30,"0/0"
CONTRMDB_DD,ORD_CODCOL,varchar,3,"0/0"
CONTRMDB_DD,ORD_DESCOL,varchar,30,"0/0"
CONTRMDB_DD,ORD_TRASMD,bit,1,"1/0"
CONTRMDB_DD,ORD_QTAACC,numeric,9,"38/38"
CONTRMDB_DD,ORD_LEGSYS,varchar,10,"0/0"
CONTRMDB_DD,ORD_FLGMOD,varchar,1,"0/0"
CONTRMDB_DD,ORD_CODMAT,varchar,3,"0/0"
CONTRMDB_DD,ORD_DESMAT,varchar,30,"0/0"
CONTRMDB_DD,ORD_SPESSO,numeric,5,"38/38"
CONTRMDB_DD,ORD_ALTEZZ,numeric,5,"38/38"
CONTRMDB_DD,ORD_LUNGHE,numeric,5,"38/38"
CONTRMDB_DD,ORD_NUMBOB,numeric,5,"38/38"
CONTRMDB_DD,ORD_NUMBOE,numeric,5,"38/38"
CONTRMDB_DD,ORD_NUMBOD,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAKG,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMQ,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAML,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAKG1,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMQ1,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAML1,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAKGE,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMQE,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMLE,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAKGD,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMQD,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMLD,numeric,9,"38/38"
CONTRMDB_DD,ORD_CONFER,varchar,1,"0/0"
CONTRMDB_DD,ORD_SALCON,varchar,1,"0/0"
CONTRMDB_DD,ORD_NOTEBO,text,16,"0/0"
CONTRMDB_DD,ORD_DESIMB,varchar,30,"0/0"
CONTRMDB_DD,ORD_LOTMIN,numeric,5,"38/38"
CONTRMDB_DD,ORD_DTINPR,varchar,10,"0/0"
CONTRMDB_DD,ORD_DTFIPR,varchar,10,"0/0"
CONTRMDB_DD,ORD_FLGPRG,numeric,5,"38/38"
CONTRMDB_DD,ORD_FLGAVA,numeric,5,"38/38"
CONTRMDB_DD,ORD_NUMPRG,varchar,10,"0/0"
CONTRMDB_DD,ORD_DATPRG,varchar,10,"0/0"
CONTRMDB_DD,ORD_SEIPRG,varchar,7,"0/0"
CONTRMDB_DD,ORD_SEFPRG,varchar,7,"0/0"
CONTRMDB_DD,ORD_DAIPRG,varchar,10,"0/0"
CONTRMDB_DD,ORD_DAFPRG,varchar,10,"0/0"
CONTRMDB_DD,ORD_NRBOBP,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTP,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBOBF,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTF,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBOBD,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTD,numeric,9,"38/38"
CONTRMDB_DD,ORD_SETTPR,varchar,7,"0/0"
CONTRMDB_DD,ORD_SETTCC,varchar,7,"0/0"
CONTRMDB_DD,ORD_NRBOBX,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTX,numeric,9,"38/38"
CONTRMDB_DD,ORD_SETTCX,varchar,7,"0/0"
CONTRMDB_DD,ORD_NRBOBO,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTO,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBOBY,numeric,5,"38/38"
CONTRMDB_DD,ORD_QUANTY,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBSPD,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTASPD,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBSPP,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTASPP,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBRID,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTARID,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBRIP,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTARIP,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBTGO,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTATGO,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBTGD,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTATGD,numeric,9,"38/38"
CONTRMDB_DD,ORD_NRBTGP,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTATGP,numeric,9,"38/38"
CONTRMDB_DD,ORD_CDAPRD,varchar,30,"0/0"
CONTRMDB_DD,ORD_DSAPRD,varchar,100,"0/0"
CONTRMDB_DD,ORS_FLGABP,bit,1,"1/0"
CONTRMDB_DD,ORD_FLGCEL,bit,1,"1/0"
CONTRMDB_DD,ORD_SERBOL,varchar,3,"0/0"
CONTRMDB_DD,ORD_AAPROD,numeric,5,"38/38"
CONTRMDB_DD,ORD_SERNUM,varchar,3,"0/0"
CONTRMDB_DD,ORD_NUMEDA,numeric,5,"38/38"
CONTRMDB_DD,ORD_NUMEAL,numeric,5,"38/38"
CONTRMDB_DD,ORD_CBFISC,varchar,50,"0/0"
CONTRMDB_DD,ORD_PKLOK,varchar,1,"0/0"
CONTRMDB_DD,ORD_QTAPCK,numeric,9,"38/38"
CONTRMDB_DD,ORD_PUBBLI,varchar,1,"0/0"
CONTRMDB_DD,ORD_TIPSOG,varchar,1,"0/0"
CONTRMDB_DD,ORD_CODSOG,varchar,20,"0/0"
CONTRMDB_DD,ORD_DESSOG,varchar,100,"0/0"
CONTRMDB_DD,FAB_SYSORD,varchar,10,"0/0"
CONTRMDB_DD,ORD_ALTEZD,numeric,5,"38/38"
CONTRMDB_DD,ORD_LUNGHD,numeric,5,"38/38"
CONTRMDB_DD,VAR_NUMBOB,numeric,5,"38/38"
CONTRMDB_DD,VAR_ALTEZZ,numeric,5,"38/38"
CONTRMDB_DD,VAR_LUNGHE,numeric,5,"38/38"
CONTRMDB_DD,VAR_QTAKG1,numeric,9,"38/38"
CONTRMDB_DD,VAR_QTAMQ1,numeric,9,"38/38"
CONTRMDB_DD,VAR_QTAML1,numeric,9,"38/38"
CONTRMDB_DD,VAR_QTAKG,numeric,9,"38/38"
CONTRMDB_DD,VAR_QTAMQ,numeric,9,"38/38"
CONTRMDB_DD,VAR_QTAML,numeric,9,"38/38"
CONTRMDB_DD,RIGA_DUPLI,varchar,2,"0/0"
CONTRMDB_DD,ORD_PRODOT,numeric,9,"38/38"
CONTRMDB_DD,ORD_INPROD,bit,1,"1/0"
CONTRMDB_DD,ORD_DARIV,bit,1,"1/0"
CONTRMDB_DD,ORD_DAPROD,numeric,9,"38/38"
CONTRMDB_DD,KEY_AGG,varchar,40,"0/0"
CONTRMDB_DD,OLD_QTAEV,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMCE,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMC1,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTAMC,numeric,9,"38/38"
CONTRMDB_DD,ORD_SC4,numeric,5,"38/38"
CONTRMDB_DD,ORD_SC5,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAMCD,numeric,9,"38/38"
CONTRMDB_DD,ORD_QTADEV2,numeric,9,"38/38"
CONTRMDB_DD,ORD_NUMBOD2,numeric,5,"38/38"
CONTRMDB_DD,ORD_NOTEPRO,varchar,100,"0/0"
CONTRMDB_DD,ORD_NOTESPE,varchar,100,"0/0"
CONTRMDB_DD,ORD_NOTEVAR,varchar,100,"0/0"
CONTRMDB_DD,ORD_STAPRO,varchar,20,"0/0"
CONTRMDB_DD,ORD_NUMBOP,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTADEV3,numeric,9,"38/38"
CONTRMDB_DD,ORD_NUMBOD3,numeric,5,"38/38"
CONTRMDB_DD,ORD_NRIGAP,numeric,9,"38/38"
CONTRMDB_DD,ORD_UMFIN,varchar,3,"0/0"
CONTRMDB_DD,ORD_PRZFIN,numeric,9,"38/38"
CONTRMDB_DD,ORD_UMBAR,varchar,3,"0/0"
CONTRMDB_DD,ORD_PRZBAR,numeric,9,"38/38"
CONTRMDB_DD,ORD_UMSEZ,varchar,3,"0/0"
CONTRMDB_DD,ORD_PRZSEZ,numeric,9,"38/38"
CONTRMDB_DD,ORD_EVASEL,bit,1,"1/0"
CONTRMDB_DD,ORD_TIPO,varchar,1,"0/0"
CONTRMDB_DD,ORD_QTAPRD1,numeric,9,"38/38"
CONTRMDB_DD,ORD_NPZPRD1,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAPRD2,numeric,9,"38/38"
CONTRMDB_DD,ORD_NPZPRD2,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTAPRD3,numeric,9,"38/38"
CONTRMDB_DD,ORD_NPZPRD3,numeric,5,"38/38"
CONTRMDB_DD,ORD_QTANRC,numeric,9,"38/38"
CONTRMDB_DD,ORD_CCODET,varchar,13,"0/0"
CONTRMDB_DD,ORD_CONDET,varchar,13,"0/0"
CONTRMDB_DD,ORS_SYSFAT,varchar,10,"0/0"
CONTRMDB_DD,ORD_CLDOG,varchar,16,"0/0"
CONTRMDB_DD,ORD_SERV_INTRA,varchar,10,"0/0"
CONTRMDB_DD,ORD_DSPERS,text,16,"0/0"
CONTRMDB_DD,ORD_UMCLI,varchar,3,"0/0"
CONTRMDB_DD,ORD_QTACLI,numeric,5,"38/38"
CONTRMDB_DD,ORD_PRECLI,numeric,9,"38/38"
CONTRMDB_DD,ORS_SELSPED,bit,1,"1/0"
